10										
Pop.h_____	0.4094	0.383	0.3124	0.2762	0.3596	0.2227	0.2994	0	0	0
Pop.i_____	0.4251	0.4052	0.3382	0.302	0.3974	0.2455	0.2753	0.1344	0	0
Pop.j_____	0.5095	0.5074	0.3976	0.383	0.4904	0.306	0.3332	0.1878	0.2122	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1794	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4548	0.402	0	0	0	0	0	0	0	0
Pop.d_____	0.5401	0.4432	0.2165	0	0	0	0	0	0	0
Pop.e_____	0.63	0.5238	0.3832	0.3582	0	0	0	0	0	0
Pop.f_____	0.4695	0.4228	0.4477	0.4613	0.4971	0	0	0	0	0
Pop.g_____	0.4825	0.4928	0.461	0.5087	0.6433	0.3839	0	0	0	0
Pop.h_____	0.3574	0.3206	0.3521	0.3732	0.4525	0.2826	0.3067	0	0	0
Pop.i_____	0.4142	0.3935	0.3889	0.3802	0.4499	0.2639	0.3483	0.2063	0	0
Pop.j_____	0.4058	0.4138	0.376	0.398	0.4799	0.3544	0.3142	0.187	0.2051	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1617	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3925	0.4277	0	0	0	0	0	0	0	0
Pop.d_____	0.4079	0.4117	0.2436	0	0	0	0	0	0	0
Pop.e_____	0.3994	0.3664	0.3647	0.3817	0	0	0	0	0	0
Pop.f_____	0.4417	0.4214	0.5217	0.5278	0.4951	0	0	0	0	0
Pop.g_____	0.4579	0.5113	0.4337	0.4358	0.5569	0.3539	0	0	0	0
Pop.h_____	0.3205	0.339	0.3955	0.372	0.3922	0.2504	0.2541	0	0	0
Pop.i_____	0.3243	0.3102	0.3999	0.398	0.409	0.209	0.2749	0.1066	0	0
Pop.j_____	0.3852	0.4181	0.452	0.4336	0.4874	0.2964	0.2814	0.1493	0.1714	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2181	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4858	0.3765	0	0	0	0	0	0	0	0
Pop.d_____	0.5799	0.4275	0.2101	0	0	0	0	0	0	0
Pop.e_____	0.6754	0.5237	0.4354	0.3483	0	0	0	0	0	0
Pop.f_____	0.3947	0.2989	0.3776	0.4074	0.4512	0	0	0	0	0
Pop.g_____	0.4569	0.438	0.4433	0.5302	0.6613	0.3353	0	0	0	0
Pop.h_____	0.3402	0.2749	0.3417	0.3895	0.4765	0.2441	0.3077	0	0	0
Pop.i_____	0.3675	0.2915	0.3311	0.3958	0.4848	0.2484	0.2961	0.1255	0	0
Pop.j_____	0.4069	0.3549	0.3653	0.3699	0.4836	0.2791	0.3425	0.2431	0.2531	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2055	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4543	0.3422	0	0	0	0	0	0	0	0
Pop.d_____	0.5812	0.4256	0.2445	0	0	0	0	0	0	0
Pop.e_____	0.6792	0.5371	0.4103	0.3737	0	0	0	0	0	0
Pop.f_____	0.4098	0.3335	0.4019	0.4486	0.5045	0	0	0	0	0
Pop.g_____	0.4184	0.4027	0.4399	0.5175	0.6259	0.3525	0	0	0	0
Pop.h_____	0.3475	0.2978	0.373	0.434	0.498	0.2384	0.2849	0	0	0
Pop.i_____	0.4199	0.3669	0.4058	0.4473	0.4984	0.2595	0.2978	0.185	0	0
Pop.j_____	0.3914	0.3718	0.3863	0.4305	0.4781	0.2708	0.3228	0.1906	0.1849	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2145	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4695	0.3438	0	0	0	0	0	0	0	0
Pop.d_____	0.5135	0.3711	0.1872	0	0	0	0	0	0	0
Pop.e_____	0.6431	0.4593	0.3139	0.2461	0	0	0	0	0	0
Pop.f_____	0.3552	0.2575	0.35	0.348	0.4047	0	0	0	0	0
Pop.g_____	0.4557	0.4251	0.4654	0.5017	0.6411	0.3609	0	0	0	0
Pop.h_____	0.4125	0.3372	0.4169	0.4134	0.5011	0.2797	0.3204	0	0	0
Pop.i_____	0.4046	0.33	0.3837	0.3591	0.473	0.2495	0.2964	0.183	0	0
Pop.j_____	0.4764	0.4354	0.4733	0.4495	0.5623	0.3372	0.3784	0.2223	0.2123	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1879	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4205	0.3556	0	0	0	0	0	0	0	0
Pop.d_____	0.5713	0.4674	0.2131	0	0	0	0	0	0	0
Pop.e_____	0.5866	0.4992	0.3141	0.3665	0	0	0	0	0	0
Pop.f_____	0.4778	0.4595	0.4306	0.4992	0.502	0	0	0	0	0
Pop.g_____	0.4608	0.4586	0.4069	0.4867	0.5436	0.3818	0	0	0	0
Pop.h_____	0.4792	0.4442	0.4236	0.4617	0.4798	0.3108	0.3062	0	0	0
Pop.i_____	0.4816	0.4298	0.3982	0.4142	0.4206	0.2565	0.3025	0.2068	0	0
Pop.j_____	0.4901	0.4822	0.432	0.4595	0.483	0.3351	0.2654	0.192	0.1821	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1926	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4356	0.4401	0	0	0	0	0	0	0	0
Pop.d_____	0.4891	0.4828	0.2138	0	0	0	0	0	0	0
Pop.e_____	0.5266	0.461	0.3829	0.3938	0	0	0	0	0	0
Pop.f_____	0.2974	0.2741	0.3816	0.4155	0.3663	0	0	0	0	0
Pop.g_____	0.3838	0.4718	0.3724	0.3751	0.566	0.3851	0	0	0	0
Pop.h_____	0.3221	0.3488	0.3621	0.3673	0.4103	0.2381	0.2881	0	0	0
Pop.i_____	0.3012	0.3001	0.3385	0.358	0.3759	0.1847	0.2802	0.1521	0	0
Pop.j_____	0.42	0.446	0.4117	0.4025	0.4804	0.3044	0.3125	0.2112	0.2435	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1713	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4988	0.3899	0	0	0	0	0	0	0	0
Pop.d_____	0.5046	0.3591	0.2259	0	0	0	0	0	0	0
Pop.e_____	0.5558	0.4031	0.3763	0.3056	0	0	0	0	0	0
Pop.f_____	0.4135	0.3425	0.5064	0.46	0.5161	0	0	0	0	0
Pop.g_____	0.4336	0.4264	0.4894	0.4656	0.5782	0.3385	0	0	0	0
Pop.h_____	0.3868	0.3419	0.4691	0.4315	0.4857	0.2514	0.3335	0	0	0
Pop.i_____	0.3637	0.3044	0.4508	0.4002	0.4475	0.2017	0.2636	0.1594	0	0
Pop.j_____	0.417	0.4236	0.5432	0.5123	0.5775	0.3012	0.365	0.2139	0.2303	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1663	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4028	0.3137	0	0	0	0	0	0	0	0
Pop.d_____	0.4602	0.3465	0.1957	0	0	0	0	0	0	0
Pop.e_____	0.6344	0.5215	0.3946	0.3768	0	0	0	0	0	0
Pop.f_____	0.3241	0.2879	0.3507	0.3908	0.4821	0	0	0	0	0
Pop.g_____	0.3596	0.3887	0.3945	0.4382	0.6412	0.3311	0	0	0	0
Pop.h_____	0.3454	0.338	0.3828	0.4127	0.5171	0.2552	0.3127	0	0	0
Pop.i_____	0.3078	0.2918	0.3456	0.3888	0.5015	0.2076	0.2628	0.1706	0	0
Pop.j_____	0.3792	0.3821	0.4321	0.4679	0.5784	0.2968	0.3402	0.2078	0.218	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2211	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4571	0.4204	0	0	0	0	0	0	0	0
Pop.d_____	0.4208	0.3779	0.1671	0	0	0	0	0	0	0
Pop.e_____	0.576	0.5142	0.4258	0.3926	0	0	0	0	0	0
Pop.f_____	0.4596	0.4936	0.488	0.4476	0.5395	0	0	0	0	0
Pop.g_____	0.5174	0.5938	0.5481	0.504	0.6742	0.3037	0	0	0	0
Pop.h_____	0.4056	0.4523	0.4262	0.3696	0.4845	0.2584	0.2743	0	0	0
Pop.i_____	0.4041	0.4376	0.3997	0.375	0.5002	0.2711	0.2507	0.1565	0	0
Pop.j_____	0.4939	0.5434	0.5204	0.4517	0.5833	0.3782	0.3443	0.2149	0.2478	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1526	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3907	0.3612	0	0	0	0	0	0	0	0
Pop.d_____	0.5006	0.4214	0.2294	0	0	0	0	0	0	0
Pop.e_____	0.6267	0.5373	0.3842	0.339	0	0	0	0	0	0
Pop.f_____	0.3918	0.3556	0.414	0.4528	0.5351	0	0	0	0	0
Pop.g_____	0.4179	0.453	0.4364	0.5122	0.6705	0.3559	0	0	0	0
Pop.h_____	0.348	0.345	0.3974	0.4303	0.5632	0.2416	0.2498	0	0	0
Pop.i_____	0.3728	0.3693	0.39	0.416	0.5489	0.2189	0.3038	0.15	0	0
Pop.j_____	0.4517	0.4641	0.4636	0.4814	0.6145	0.3527	0.3262	0.2012	0.2214	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1511	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3598	0.3396	0	0	0	0	0	0	0	0
Pop.d_____	0.396	0.3304	0.1737	0	0	0	0	0	0	0
Pop.e_____	0.5389	0.466	0.4037	0.3948	0	0	0	0	0	0
Pop.f_____	0.3787	0.3827	0.4208	0.4459	0.4965	0	0	0	0	0
Pop.g_____	0.4588	0.4932	0.4201	0.4501	0.6242	0.3085	0	0	0	0
Pop.h_____	0.3592	0.366	0.3849	0.3791	0.4778	0.2888	0.3242	0	0	0
Pop.i_____	0.2797	0.2774	0.3282	0.3334	0.4349	0.2083	0.2696	0.1504	0	0
Pop.j_____	0.393	0.4264	0.3962	0.3852	0.5375	0.3138	0.3042	0.2141	0.1961	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2105	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4612	0.3422	0	0	0	0	0	0	0	0
Pop.d_____	0.5278	0.375	0.1976	0	0	0	0	0	0	0
Pop.e_____	0.6164	0.4567	0.3565	0.3084	0	0	0	0	0	0
Pop.f_____	0.4505	0.4134	0.4311	0.4363	0.498	0	0	0	0	0
Pop.g_____	0.5015	0.4627	0.4297	0.4437	0.5976	0.3489	0	0	0	0
Pop.h_____	0.4144	0.3729	0.3851	0.3806	0.4759	0.2536	0.2547	0	0	0
Pop.i_____	0.4333	0.3825	0.393	0.3793	0.4908	0.2471	0.2592	0.1725	0	0
Pop.j_____	0.4883	0.4688	0.4406	0.4239	0.5398	0.3167	0.2978	0.213	0.2094	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1653	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4567	0.3947	0	0	0	0	0	0	0	0
Pop.d_____	0.5082	0.4482	0.2303	0	0	0	0	0	0	0
Pop.e_____	0.5425	0.4523	0.3658	0.3604	0	0	0	0	0	0
Pop.f_____	0.4372	0.4356	0.4641	0.4682	0.5007	0	0	0	0	0
Pop.g_____	0.5272	0.5506	0.4825	0.5218	0.6261	0.3852	0	0	0	0
Pop.h_____	0.3751	0.3767	0.3596	0.3671	0.4279	0.2707	0.3138	0	0	0
Pop.i_____	0.3925	0.3801	0.3869	0.3731	0.4171	0.2434	0.3871	0.1907	0	0
Pop.j_____	0.4706	0.4842	0.4209	0.4254	0.5005	0.3611	0.3604	0.2556	0.2403	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1926	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3527	0.2119	0	0	0	0	0	0	0	0
Pop.d_____	0.4634	0.2847	0.155	0	0	0	0	0	0	0
Pop.e_____	0.6554	0.4958	0.3913	0.3393	0	0	0	0	0	0
Pop.f_____	0.4234	0.3848	0.3726	0.4098	0.5111	0	0	0	0	0
Pop.g_____	0.4913	0.4635	0.4594	0.5076	0.6766	0.3613	0	0	0	0
Pop.h_____	0.4301	0.3715	0.3551	0.3699	0.5442	0.2912	0.2378	0	0	0
Pop.i_____	0.3996	0.3416	0.3625	0.3779	0.5344	0.2553	0.2691	0.1756	0	0
Pop.j_____	0.4784	0.4538	0.4286	0.4307	0.5785	0.3839	0.312	0.2217	0.2275	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2398	0	0	0	0	0	0	0	0	0
Pop.c_____	0.5578	0.4913	0	0	0	0	0	0	0	0
Pop.d_____	0.5614	0.4515	0.2634	0	0	0	0	0	0	0
Pop.e_____	0.598	0.4552	0.4455	0.3602	0	0	0	0	0	0
Pop.f_____	0.383	0.325	0.4476	0.4251	0.3956	0	0	0	0	0
Pop.g_____	0.4469	0.4291	0.3512	0.3305	0.5035	0.3489	0	0	0	0
Pop.h_____	0.3739	0.3424	0.4072	0.3802	0.4287	0.1958	0.2161	0	0	0
Pop.i_____	0.4191	0.3643	0.3725	0.3904	0.4627	0.2487	0.2437	0.1749	0	0
Pop.j_____	0.5003	0.4712	0.4876	0.4649	0.5274	0.3292	0.2876	0.2014	0.2792	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.177	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4277	0.3353	0	0	0	0	0	0	0	0
Pop.d_____	0.4797	0.3612	0.1738	0	0	0	0	0	0	0
Pop.e_____	0.5832	0.4411	0.3618	0.3151	0	0	0	0	0	0
Pop.f_____	0.3995	0.3474	0.3773	0.3947	0.4313	0	0	0	0	0
Pop.g_____	0.415	0.4294	0.3859	0.4311	0.5932	0.2914	0	0	0	0
Pop.h_____	0.3753	0.3595	0.4	0.408	0.4639	0.2922	0.3245	0	0	0
Pop.i_____	0.329	0.3082	0.3511	0.3615	0.4268	0.2152	0.2784	0.2139	0	0
Pop.j_____	0.4529	0.4623	0.4677	0.4913	0.5705	0.3592	0.3388	0.2286	0.2748	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1669	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4529	0.427	0	0	0	0	0	0	0	0
Pop.d_____	0.4413	0.393	0.2033	0	0	0	0	0	0	0
Pop.e_____	0.5421	0.4556	0.4283	0.4181	0	0	0	0	0	0
Pop.f_____	0.3158	0.2568	0.3617	0.3504	0.3705	0	0	0	0	0
Pop.g_____	0.4163	0.4266	0.3419	0.3419	0.5269	0.3248	0	0	0	0
Pop.h_____	0.3374	0.3192	0.3419	0.3209	0.3953	0.202	0.2476	0	0	0
Pop.i_____	0.3647	0.336	0.3676	0.3537	0.4151	0.248	0.2585	0.1711	0	0
Pop.j_____	0.4357	0.4394	0.4237	0.3908	0.4846	0.3154	0.2885	0.1757	0.2148	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2165	0	0	0	0	0	0	0	0	0
Pop.c_____	0.443	0.3308	0	0	0	0	0	0	0	0
Pop.d_____	0.4931	0.3535	0.1421	0	0	0	0	0	0	0
Pop.e_____	0.5643	0.4329	0.2958	0.3084	0	0	0	0	0	0
Pop.f_____	0.494	0.4358	0.5155	0.5039	0.551	0	0	0	0	0
Pop.g_____	0.4747	0.4354	0.3991	0.41	0.5412	0.3012	0	0	0	0
Pop.h_____	0.4331	0.3696	0.3944	0.3766	0.4518	0.2809	0.2468	0	0	0
Pop.i_____	0.4465	0.3454	0.4052	0.3785	0.4659	0.2187	0.2335	0.1439	0	0
Pop.j_____	0.4995	0.4612	0.4576	0.4545	0.5488	0.3455	0.252	0.1693	0.2118	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1709	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4798	0.3702	0	0	0	0	0	0	0	0
Pop.d_____	0.5281	0.3726	0.2384	0	0	0	0	0	0	0
Pop.e_____	0.6141	0.4539	0.3326	0.3223	0	0	0	0	0	0
Pop.f_____	0.4955	0.4447	0.486	0.5068	0.5384	0	0	0	0	0
Pop.g_____	0.5865	0.5369	0.5711	0.5693	0.6687	0.3105	0	0	0	0
Pop.h_____	0.4488	0.4093	0.4336	0.424	0.4668	0.3577	0.381	0	0	0
Pop.i_____	0.3991	0.3314	0.3776	0.3672	0.4316	0.265	0.3091	0.1807	0	0
Pop.j_____	0.4536	0.4341	0.4629	0.4812	0.5408	0.378	0.3895	0.212	0.2159	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2524	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4351	0.2931	0	0	0	0	0	0	0	0
Pop.d_____	0.4803	0.3142	0.2097	0	0	0	0	0	0	0
Pop.e_____	0.6236	0.4155	0.3379	0.364	0	0	0	0	0	0
Pop.f_____	0.4512	0.3899	0.4335	0.4391	0.5032	0	0	0	0	0
Pop.g_____	0.4989	0.5245	0.4936	0.5219	0.6661	0.342	0	0	0	0
Pop.h_____	0.3867	0.3493	0.3828	0.3691	0.4767	0.2711	0.3104	0	0	0
Pop.i_____	0.3517	0.3275	0.354	0.3366	0.4716	0.2163	0.2726	0.1915	0	0
Pop.j_____	0.4486	0.4394	0.4368	0.4452	0.5552	0.3363	0.3128	0.1824	0.2255	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2072	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4789	0.3332	0	0	0	0	0	0	0	0
Pop.d_____	0.5378	0.3459	0.1977	0	0	0	0	0	0	0
Pop.e_____	0.62	0.4559	0.4239	0.3756	0	0	0	0	0	0
Pop.f_____	0.3219	0.2409	0.3371	0.37	0.4159	0	0	0	0	0
Pop.g_____	0.4539	0.4128	0.4087	0.4767	0.5966	0.3514	0	0	0	0
Pop.h_____	0.3253	0.2516	0.3461	0.3704	0.4281	0.2245	0.2854	0	0	0
Pop.i_____	0.3805	0.2968	0.3763	0.3911	0.4241	0.2614	0.3058	0.1737	0	0
Pop.j_____	0.4323	0.383	0.429	0.459	0.5131	0.311	0.3163	0.1965	0.2597	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1545	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4067	0.3629	0	0	0	0	0	0	0	0
Pop.d_____	0.4697	0.3909	0.1825	0	0	0	0	0	0	0
Pop.e_____	0.5375	0.43	0.398	0.3704	0	0	0	0	0	0
Pop.f_____	0.3627	0.3237	0.4339	0.4431	0.4746	0	0	0	0	0
Pop.g_____	0.4459	0.4808	0.4314	0.4713	0.6072	0.3268	0	0	0	0
Pop.h_____	0.3253	0.3309	0.4108	0.4222	0.4729	0.2463	0.2827	0	0	0
Pop.i_____	0.3736	0.3458	0.4134	0.4156	0.444	0.2414	0.3155	0.1877	0	0
Pop.j_____	0.3917	0.4033	0.4526	0.47	0.5163	0.3021	0.3064	0.1682	0.2273	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1761	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3867	0.3163	0	0	0	0	0	0	0	0
Pop.d_____	0.4433	0.347	0.1924	0	0	0	0	0	0	0
Pop.e_____	0.4926	0.3923	0.3665	0.3519	0	0	0	0	0	0
Pop.f_____	0.3322	0.2648	0.3674	0.3728	0.4053	0	0	0	0	0
Pop.g_____	0.3933	0.3747	0.3414	0.3558	0.4757	0.3165	0	0	0	0
Pop.h_____	0.3203	0.2944	0.3715	0.3775	0.4157	0.2842	0.2989	0	0	0
Pop.i_____	0.3218	0.2454	0.3165	0.3131	0.311	0.2071	0.2339	0.1879	0	0
Pop.j_____	0.3514	0.3577	0.3863	0.4088	0.4212	0.3177	0.301	0.1965	0.2084	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1984	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3334	0.3354	0	0	0	0	0	0	0	0
Pop.d_____	0.3794	0.3431	0.146	0	0	0	0	0	0	0
Pop.e_____	0.5435	0.46	0.3306	0.2995	0	0	0	0	0	0
Pop.f_____	0.3804	0.3604	0.4267	0.4426	0.5252	0	0	0	0	0
Pop.g_____	0.3677	0.5083	0.4595	0.5092	0.6801	0.3458	0	0	0	0
Pop.h_____	0.3386	0.3623	0.3923	0.3829	0.4752	0.2646	0.35	0	0	0
Pop.i_____	0.2797	0.3166	0.3842	0.3593	0.4585	0.1998	0.3252	0.17	0	0
Pop.j_____	0.3501	0.4018	0.4224	0.4355	0.5614	0.2973	0.3173	0.2214	0.2054	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1823	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4534	0.3952	0	0	0	0	0	0	0	0
Pop.d_____	0.5599	0.4696	0.2101	0	0	0	0	0	0	0
Pop.e_____	0.5964	0.4891	0.3532	0.3843	0	0	0	0	0	0
Pop.f_____	0.397	0.36	0.4241	0.5002	0.5229	0	0	0	0	0
Pop.g_____	0.4748	0.4672	0.4231	0.4512	0.6043	0.4227	0	0	0	0
Pop.h_____	0.3305	0.3046	0.3277	0.36	0.4225	0.2862	0.2938	0	0	0
Pop.i_____	0.332	0.3031	0.3722	0.409	0.4541	0.2731	0.2877	0.1432	0	0
Pop.j_____	0.4136	0.4179	0.3677	0.419	0.515	0.3479	0.3158	0.1937	0.2245	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2174	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4646	0.3921	0	0	0	0	0	0	0	0
Pop.d_____	0.5247	0.4076	0.2449	0	0	0	0	0	0	0
Pop.e_____	0.6281	0.4892	0.4075	0.3722	0	0	0	0	0	0
Pop.f_____	0.379	0.2956	0.4115	0.4101	0.4395	0	0	0	0	0
Pop.g_____	0.4046	0.4289	0.4344	0.467	0.6304	0.3938	0	0	0	0
Pop.h_____	0.3881	0.3391	0.3963	0.406	0.4569	0.248	0.3257	0	0	0
Pop.i_____	0.3923	0.345	0.3803	0.4086	0.4917	0.2564	0.2892	0.2012	0	0
Pop.j_____	0.4252	0.4055	0.4461	0.4408	0.4933	0.2958	0.3482	0.1666	0.2292	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1845	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4292	0.3905	0	0	0	0	0	0	0	0
Pop.d_____	0.4557	0.3859	0.2418	0	0	0	0	0	0	0
Pop.e_____	0.6151	0.5363	0.4177	0.4086	0	0	0	0	0	0
Pop.f_____	0.3755	0.3827	0.3554	0.3583	0.4321	0	0	0	0	0
Pop.g_____	0.4686	0.4779	0.4179	0.3958	0.619	0.343	0	0	0	0
Pop.h_____	0.3621	0.3752	0.3279	0.3299	0.429	0.2238	0.2921	0	0	0
Pop.i_____	0.3485	0.3329	0.2806	0.2773	0.3955	0.1943	0.2891	0.1448	0	0
Pop.j_____	0.4233	0.4453	0.3684	0.3705	0.4791	0.2904	0.336	0.2082	0.2234	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1547	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3735	0.334	0	0	0	0	0	0	0	0
Pop.d_____	0.4669	0.3677	0.2199	0	0	0	0	0	0	0
Pop.e_____	0.5563	0.4586	0.2822	0.3891	0	0	0	0	0	0
Pop.f_____	0.4497	0.4182	0.4397	0.4858	0.5018	0	0	0	0	0
Pop.g_____	0.5301	0.4989	0.4645	0.5017	0.627	0.3766	0	0	0	0
Pop.h_____	0.3466	0.3168	0.328	0.3536	0.4332	0.3165	0.2979	0	0	0
Pop.i_____	0.3767	0.3214	0.3764	0.3782	0.4489	0.2855	0.3303	0.1715	0	0
Pop.j_____	0.3731	0.3679	0.3231	0.3566	0.4412	0.3537	0.3306	0.1379	0.1528	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1535	0	0	0	0	0	0	0	0	0
Pop.c_____	0.5045	0.455	0	0	0	0	0	0	0	0
Pop.d_____	0.5046	0.4347	0.2012	0	0	0	0	0	0	0
Pop.e_____	0.6064	0.5129	0.3732	0.3459	0	0	0	0	0	0
Pop.f_____	0.4009	0.383	0.4043	0.4105	0.5031	0	0	0	0	0
Pop.g_____	0.5182	0.5298	0.4967	0.484	0.6653	0.3225	0	0	0	0
Pop.h_____	0.3801	0.3972	0.4434	0.422	0.5222	0.2943	0.3494	0	0	0
Pop.i_____	0.3103	0.3125	0.4055	0.3878	0.4739	0.234	0.3331	0.184	0	0
Pop.j_____	0.4527	0.4652	0.4553	0.4538	0.5714	0.314	0.3672	0.225	0.2479	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.224	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3961	0.2957	0	0	0	0	0	0	0	0
Pop.d_____	0.4589	0.3485	0.1803	0	0	0	0	0	0	0
Pop.e_____	0.5514	0.4202	0.2745	0.2931	0	0	0	0	0	0
Pop.f_____	0.4134	0.3574	0.401	0.4091	0.413	0	0	0	0	0
Pop.g_____	0.363	0.423	0.4315	0.4626	0.5717	0.3506	0	0	0	0
Pop.h_____	0.4053	0.3628	0.4054	0.4118	0.4322	0.2527	0.3161	0	0	0
Pop.i_____	0.391	0.373	0.3772	0.3759	0.4143	0.2423	0.3359	0.2286	0	0
Pop.j_____	0.415	0.4319	0.4507	0.4558	0.4817	0.3197	0.3514	0.2204	0.2032	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2225	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3964	0.3109	0	0	0	0	0	0	0	0
Pop.d_____	0.4945	0.3738	0.2	0	0	0	0	0	0	0
Pop.e_____	0.6412	0.5463	0.3501	0.3415	0	0	0	0	0	0
Pop.f_____	0.3907	0.324	0.3862	0.4144	0.5295	0	0	0	0	0
Pop.g_____	0.4233	0.4689	0.4405	0.5334	0.6601	0.316	0	0	0	0
Pop.h_____	0.2956	0.2822	0.3463	0.3892	0.4985	0.2029	0.2909	0	0	0
Pop.i_____	0.3631	0.3262	0.3624	0.3898	0.5026	0.2339	0.3348	0.1791	0	0
Pop.j_____	0.3919	0.3981	0.4089	0.4494	0.5375	0.2853	0.371	0.1982	0.2068	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2395	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4402	0.3133	0	0	0	0	0	0	0	0
Pop.d_____	0.5046	0.3482	0.1597	0	0	0	0	0	0	0
Pop.e_____	0.5935	0.4412	0.3696	0.3222	0	0	0	0	0	0
Pop.f_____	0.3026	0.2159	0.3752	0.3708	0.4533	0	0	0	0	0
Pop.g_____	0.4049	0.3828	0.3888	0.4003	0.5647	0.3894	0	0	0	0
Pop.h_____	0.3296	0.258	0.3595	0.3452	0.4469	0.2486	0.2409	0	0	0
Pop.i_____	0.4194	0.3245	0.3899	0.3573	0.433	0.2814	0.2704	0.1745	0	0
Pop.j_____	0.3962	0.3621	0.4059	0.4025	0.4919	0.3202	0.2747	0.203	0.2008	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
